frequency - Sound Pressure_29 (FFT - (RMS) Phase)	Amplitude - Sound Pressure_29 (FFT - (RMS) Phase)	frequency - Acceleration (FFT - (RMS) Phase)	Amplitude - Acceleration (FFT - (RMS) Phase)
3042.816034	-2.59899	3042.816034	-0.968962
3043.328034	1.43753	3043.328034	0.971045
3043.840034	-1.39908	3043.840034	-1.64522
3044.352034	-0.0303836	3044.352034	1.68466
3044.864034	-2.69348	3044.864034	-1.38994
3045.376034	1.30246	3045.376034	2.67265
3045.888034	-1.58164	3045.888034	0.858417
3046.400034	2.29291	3046.400034	-1.45525
3046.912034	0.332957	3046.912034	2.19544
3047.424034	-2.55151	3047.424034	-1.32921
3047.936034	1.48933	3047.936034	1.22648
3048.448034	-1.48873	3048.448034	-2.6222
3048.960034	-2.9742	3048.960034	0.88863
3049.472034	0.0687883	3049.472034	-0.980394
3049.984034	-3.07193	3049.984034	-1.64899
3050.496034	0.513831	3050.496034	2.77705
3051.008034	-2.46464	3051.008034	0.32191
3051.520034	1.50667	3051.520034	-1.52015
3052.032034	-1.41222	3052.032034	1.69152
3052.544034	1.86314	3052.544034	-2.64434
3053.056034	-0.746624	3053.056034	-1.28923
3053.568034	2.23223	3053.568034	2.55524
3054.080034	-0.837126	3054.080034	-1.71247
3054.592034	-2.91822	3054.592034	1.738
3055.104034	0.585897	3055.104034	-0.782769
3055.616034	-2.83877	3055.616034	2.20557
3056.128034	0.201408	3056.128034	-0.515556
3056.640034	-2.38966	3056.640034	-2.82557
3057.152034	2.49345	3057.152034	0.452974
3057.664034	0.327174	3057.664034	0.572687
3058.176034	-2.67625	3058.176034	-3.04952
3058.688034	0.802466	3058.688034	-0.173869
3059.200034	-2.50224	3059.200034	3.00564
3059.712034	1.44828	3059.712034	-2.38788
3060.224034	-0.43945	3060.224034	0.227733
3060.736034	-3.06713	3060.736034	-2.93439
3061.248034	0.146671	3061.248034	0.33975
3061.760034	-2.73772	3061.760034	3.13318
3062.272034	1.03457	3062.272034	-0.620841
3062.784034	-0.833256	3062.784034	1.60294
3063.296034	2.55565	3063.296034	-1.73786
3063.808034	-0.584111	3063.808034	1.09276
3064.320034	-3.09289	3064.320034	2.92201
3064.832034	0.770792	3064.832034	-0.431186
3065.344034	-2.01609	3065.344034	2.88728
3065.856034	1.62947	3065.856034	2.75774
3066.368034	-0.123269	3066.368034	-1.31096
3066.880034	-2.99956	3066.880034	1.51892
3067.392034	-0.0681014	3067.392034	-0.893489
3067.904034	-2.41059	3067.904034	3.08941
3068.416034	1.92896	3068.416034	-0.102609
3068.928034	-0.97472	3068.928034	-1.97707
3069.440034	2.01563	3069.440034	1.35671
3069.952034	-0.651059	3069.952034	-1.96279
3070.464034	-2.12113	3070.464034	-1.31068
3070.976034	1.83641	3070.976034	0.623898
3071.488034	-1.00719	3071.488034	1.99508
3072.000034	2.73918	3072.000034	-1.99184
3072.512034	0.295621	3072.512034	0.175824
3073.024034	-2.45071	3073.024034	2.98318
3073.536034	2.524	3073.536034	0.799727
3074.048034	0.378748	3074.048034	-1.53307
3074.560034	2.40667	3074.560034	2.0113
3075.072034	-1.68373	3075.072034	-0.583834
3075.584034	-0.465086	3075.584034	-1.77792
3076.096034	2.0379	3076.096034	2.51952
3076.608034	-2.63363	3076.608034	0.362112
3077.120034	1.02671	3077.120034	-0.479892
3077.632034	0.550666	3077.632034	-0.887736
3078.144034	-1.95873	3078.144034	2.74585
3078.656034	2.81965	3078.656034	-0.448646
3079.168034	1.50928	3079.168034	-1.72355
3079.680034	-1.80406	3079.680034	1.86583
3080.192034	-0.0720557	3080.192034	0.0917836
3080.704034	-1.74204	3080.704034	-1.87715
3081.216034	2.41209	3081.216034	2.7679
3081.728034	-0.893	3081.728034	0.250178
3082.240034	2.59875	3082.240034	-2.44617
3082.752034	0.980691	3082.752034	1.45778
3083.264034	-1.96438	3083.264034	0.525265
3083.776034	1.18858	3083.776034	0.0844974
3084.288034	-0.638613	3084.288034	0.422429
3084.800034	2.9526	3084.800034	-0.887709
3085.312034	-2.26408	3085.312034	0.743184
3085.824034	0.902548	3085.824034	-0.864794
3086.336034	-1.89136	3086.336034	-1.97242
3086.848034	1.85525	3086.848034	3.048
3087.360034	-0.841364	3087.360034	2.11899
3087.872034	2.8887	3087.872034	0.331245
3088.384034	0.272218	3088.384034	-1.10721
3088.896034	-2.34548	3088.896034	-1.47634
3089.408034	1.03498	3089.408034	-2.1725
3089.920034	-2.5359	3089.920034	3.10972
3090.432034	0.772521	3090.432034	2.87317
3090.944034	-1.91498	3090.944034	1.90473
3091.456034	2.34593	3091.456034	1.68282
3091.968034	-0.118102	3091.968034	1.78075
3092.480034	-3.08782	3092.480034	0.788644
3092.992034	-2.08181	3092.992034	0.24051
3093.504034	-2.78456	3093.504034	1.23293
3094.016034	0.421714	3094.016034	-1.25802
3094.528034	2.90971	3094.528034	1.6445
3095.040034	-1.76208	3095.040034	-0.897979
3095.552034	0.111113	3095.552034	1.78124
3096.064034	2.60137	3096.064034	0.949848
3096.576034	-0.315872	3096.576034	-0.0805783
3097.088034	2.58167	3097.088034	-1.67479
3097.600034	-0.590957	3097.600034	1.64573
3098.112034	-2.26528	3098.112034	-0.741698
3098.624034	0.497321	3098.624034	1.49712
3099.136034	-2.53297	3099.136034	-0.658755
3099.648034	0.992031	3099.648034	1.4963
3100.160034	-2.20114	3100.160034	-1.74825
3100.672034	0.966	3100.672034	1.03716
3101.184034	-1.27785	3101.184034	-1.97483
3101.696034	2.92147	3101.696034	0.856295
3102.208034	2.84258	3102.208034	-1.30219
3102.720034	-0.224389	3102.720034	0.0310248
3103.232035	3.02633	3103.232035	-2.8645
3103.744035	0.00500054	3103.744035	0.0664019
3104.256035	-2.57194	3104.256035	-1.26294
3104.768035	1.49201	3104.768035	-2.94625
3105.280035	-1.24482	3105.280035	-0.158472
3105.792035	1.72547	3105.792035	-2.63304
3106.304035	-0.144635	3106.304035	-0.681388
3106.816035	3.10325	3106.816035	-2.1641
3107.328035	-0.928612	3107.328035	0.515442
3107.840035	1.79726	3107.840035	-2.26914
3108.352035	1.43187	3108.352035	1.32651
3108.864035	2.44842	3108.864035	-2.21104
3109.376035	-1.66186	3109.376035	0.322777
3109.888035	-0.264743	3109.888035	3.01388
3110.400035	-3.074	3110.400035	-2.08333
3110.912035	0.103827	3110.912035	2.32636
3111.424035	-3.02145	3111.424035	-2.26058
3111.936035	-0.879636	3111.936035	1.79938
3112.448035	1.82593	3112.448035	2.28351
3112.960035	-0.0570483	3112.960035	-2.0012
3113.472035	-2.93236	3113.472035	1.35406
3113.984035	-0.063677	3113.984035	-2.39756
3114.496035	0.935866	3114.496035	-2.57968
3115.008035	-0.668158	3115.008035	0.94491
3115.520035	2.86244	3115.520035	-1.43474
3116.032035	-0.653234	3116.032035	2.42991
3116.544035	0.756986	3116.544035	1.67442
3117.056035	2.8339	3117.056035	-0.640803
3117.568035	-2.17287	3117.568035	3.01135
3118.080035	0.706343	3118.080035	-0.403543
3118.592035	-0.376134	3118.592035	-2.63989
3119.104035	-2.79379	3119.104035	0.709819
3119.616035	1.38615	3119.616035	-3.12024
3120.128035	-0.711835	3120.128035	0.653002
3120.640035	2.37207	3120.640035	-2.71471
3121.152035	-1.13439	3121.152035	1.56396
3121.664035	-0.589735	3121.664035	-0.624886
3122.176035	1.92556	3122.176035	2.47822
3122.688035	-1.89309	3122.688035	0.461818
3123.200035	-0.611133	3123.200035	-2.37157
3123.712035	-1.09679	3123.712035	1.25738
3124.224035	1.83302	3124.224035	-0.851591
3124.736035	-1.59897	3124.736035	1.65457
3125.248035	-1.88603	3125.248035	2.29496
3125.760035	1.48265	3125.760035	-1.37358
3126.272035	-0.766323	3126.272035	1.60418
3126.784035	2.17771	3126.784035	-2.40173
3127.296035	-0.576452	3127.296035	0.544565
3127.808035	-2.74926	3127.808035	-0.480324
3128.320035	0.51414	3128.320035	-2.19441
3128.832035	2.80433	3128.832035	-2.89223
3129.344035	-0.459344	3129.344035	1.02982
3129.856035	2.68611	3129.856035	-1.84456
3130.368035	1.46828	3130.368035	1.89252
3130.880035	-1.18896	3130.880035	-0.402316
3131.392035	-2.52459	3131.392035	-2.05398
3131.904035	1.81316	3131.904035	1.16065
3132.416035	-0.947299	3132.416035	2.74461
3132.928035	3.06984	3132.928035	1.63831
3133.440035	1.20456	3133.440035	-1.12312
3133.952035	-1.1364	3133.952035	1.84126
3134.464035	2.08252	3134.464035	-1.55147
3134.976035	-0.0554301	3134.976035	2.16346
3135.488035	2.65763	3135.488035	-0.0323104
3136.000035	-1.58192	3136.000035	-2.27401
3136.512035	0.920524	3136.512035	1.62096
3137.024035	-1.96246	3137.024035	-2.35022
3137.536035	-0.694118	3137.536035	0.955698
3138.048035	2.31542	3138.048035	-2.108
3138.560035	0.599895	3138.560035	1.17856
3139.072035	-1.8113	3139.072035	-1.46965
3139.584035	2.25414	3139.584035	-2.64304
3140.096035	0.299247	3140.096035	-0.624875
3140.608035	-2.18282	3140.608035	-0.830099
3141.120035	0.736059	3141.120035	2.0218
3141.632035	-2.33385	3141.632035	-1.79885
3142.144035	1.39168	3142.144035	-0.243408
3142.656035	-0.956614	3142.656035	2.19723
3143.168035	2.54379	3143.168035	-2.54859
3143.680035	0.515907	3143.680035	0.673759
3144.192035	-2.08457	3144.192035	1.43453
3144.704035	1.24858	3144.704035	-2.1551
3145.216035	-2.21665	3145.216035	-0.66549
3145.728035	1.07343	3145.728035	0.302591
3146.240035	-1.55896	3146.240035	-1.68434
3146.752035	1.99398	3146.752035	1.32713
3147.264035	-0.856234	3147.264035	-1.7671
3147.776035	2.76041	3147.776035	-2.73653
3148.288035	0.0546948	3148.288035	1.55627
3148.800035	-2.332	3148.800035	-2.26067
3149.312035	2.741	3149.312035	0.233186
3149.824035	-0.826842	3149.824035	2.87316
3150.336035	2.3811	3150.336035	-2.46473
3150.848035	-0.152014	3150.848035	-0.0328724
3151.360035	-2.88428	3151.360035	2.88532
3151.872035	-0.208695	3151.872035	-2.54471
3152.384035	0.244157	3152.384035	0.475566
3152.896035	2.63382	3152.896035	-2.72299
3153.408035	0.138284	3153.408035	-2.73752
3153.920035	-2.12117	3153.920035	0.0618304
3154.432035	0.990071	3154.432035	1.99794
3154.944035	1.46013	3154.944035	-0.643335
3155.456035	-2.11681	3155.456035	2.1533
3155.968035	0.758065	3155.968035	-2.02016
3156.480035	1.43813	3156.480035	2.04799
3156.992035	-1.32358	3156.992035	0.337689
3157.504035	3.0669	3157.504035	0.982952
3158.016035	2.08294	3158.016035	-2.63819
3158.528035	0.404472	3158.528035	0.246928
3159.040035	-2.34862	3159.040035	-2.14601
3159.552035	1.3414	3159.552035	1.30448
3160.064035	-0.990433	3160.064035	-1.09778
3160.576035	2.14895	3160.576035	2.1579
3161.088035	-1.0746	3161.088035	-1.77652
3161.600035	-3.04373	3161.600035	0.838736
3162.112035	0.494872	3162.112035	-1.93419
3162.624035	-2.37064	3162.624035	0.997494
3163.136035	2.07317	3163.136035	-2.39752
3163.648035	-0.685734	3163.648035	1.94734
3164.160035	-3.03099	3164.160035	1.97977
3164.672035	2.13467	3164.672035	-0.889277
3165.184035	-1.04588	3165.184035	1.25741
3165.696035	-0.188757	3165.696035	-2.29601
3166.208035	-1.13824	3166.208035	1.12962
3166.720035	2.37847	3166.720035	-2.39345
3167.232035	-0.661467	3167.232035	0.167595
3167.744035	2.40873	3167.744035	2.56522
3168.256035	-0.221053	3168.256035	-0.769894
3168.768035	-2.92926	3168.768035	2.2868
3169.280035	0.71063	3169.280035	-1.3306
3169.792035	-1.07323	3169.792035	-0.871243
3170.304035	2.0791	3170.304035	-0.116078
3170.816035	0.400221	3170.816035	-0.796717
3171.328035	-1.91595	3171.328035	1.82787
3171.840035	-0.258344	3171.840035	-2.04503
3172.352035	2.00127	3172.352035	-0.869542
3172.864035	-0.979017	3172.864035	1.61115
3173.376035	2.22923	3173.376035	-1.66953
3173.888035	0.677187	3173.888035	1.36578
3174.400035	-2.7683	3174.400035	-0.978153
3174.912035	0.13516	3174.912035	-2.48632
3175.424035	-1.29945	3175.424035	0.194744
3175.936035	2.48515	3175.936035	1.25778
3176.448035	0.910669	3176.448035	-2.7269
3176.960035	-1.39639	3176.960035	-1.66453
3177.472035	1.23437	3177.472035	1.20314
3177.984035	2.43229	3177.984035	-0.360733
3178.496035	-1.48126	3178.496035	-2.98855
3179.008035	1.5756	3179.008035	0.926564
3179.520035	-0.179924	3179.520035	-1.73932
3180.032035	2.51077	3180.032035	1.66048
3180.544035	-2.22662	3180.544035	0.193507
3181.056035	-0.76091	3181.056035	-1.92022
3181.568035	1.00106	3181.568035	0.984329
3182.080035	-2.57239	3182.080035	-3.03616
3182.592035	0.198792	3182.592035	-2.01774
3183.104035	-2.80411	3183.104035	2.23981
3183.616035	0.824423	3183.616035	0.0992893
3184.128035	2.29939	3184.128035	-3.03555
3184.640035	-1.36246	3184.640035	-1.87867
3185.152035	1.9671	3185.152035	1.89641
3185.664035	1.03255	3185.664035	1.01827
3186.176035	-1.84682	3186.176035	-0.773379
3186.688035	2.75111	3186.688035	-1.05435
3187.200035	0.109919	3187.200035	2.42439
3187.712035	-2.41444	3187.712035	-1.19317
3188.224035	1.67692	3188.224035	-1.22167
3188.736035	1.24521	3188.736035	-3.04133
3189.248035	-3.07552	3189.248035	-2.51082
3189.760035	1.52869	3189.760035	1.98948
3190.272035	-0.20171	3190.272035	-2.79209
3190.784035	-2.31291	3190.784035	2.37244
3191.296035	0.586465	3191.296035	-0.41716
3191.808035	1.69908	3191.808035	1.88378
3192.320035	-0.934491	3192.320035	-2.78825
3192.832035	2.68106	3192.832035	1.67445
3193.344036	-0.130426	3193.344036	-1.42494
3193.856036	-1.4221	3193.856036	-2.60123
3194.368036	2.19006	3194.368036	1.36827
3194.880036	-0.422012	3194.880036	-2.25394
3195.392036	2.91948	3195.392036	2.50836
3195.904036	-0.365211	3195.904036	-0.551378
3196.416036	0.244515	3196.416036	1.27695
3196.928036	-2.88897	3196.928036	1.9835
3197.440036	0.492761	3197.440036	0.373323
3197.952036	-2.31645	3197.952036	2.28566
3198.464036	1.07923	3198.464036	0.420192
3198.976036	2.22255	3198.976036	-2.36485
3199.488036	-0.372962	3199.488036	1.01262
3200.000036	-2.14287	3200.000036	-1.59043
3200.512036	1.98691	3200.512036	-0.873455
3201.024036	-1.85412	3201.024036	0.797201
3201.536036	1.1057	3201.536036	-2.77118
3202.048036	1.10642	3202.048036	-0.298434
3202.560036	-0.856957	3202.560036	1.78777
3203.072036	-2.92905	3203.072036	0.00237408
3203.584036	0.549394	3203.584036	-0.68269
3204.096036	-2.57139	3204.096036	-1.49229
3204.608036	0.433225	3204.608036	0.0892375
3205.120036	2.9879	3205.120036	-2.91623
3205.632036	-1.24696	3205.632036	-1.08797
3206.144036	-2.20771	3206.144036	-0.537248
3206.656036	1.91638	3206.656036	-1.20994
3207.168036	-0.615545	3207.168036	-1.40684
3207.680036	2.46195	3207.680036	-2.39335
3208.192036	-0.2011	3208.192036	-0.461093
3208.704036	-1.51544	3208.704036	-1.38538
3209.216036	2.3613	3209.216036	-2.6182
3209.728036	1.24838	3209.728036	0.834387
3210.240036	-2.54398	3210.240036	-2.75157
3210.752036	0.00820519	3210.752036	-0.2843
3211.264036	-2.68853	3211.264036	2.40209
3211.776036	1.40113	3211.776036	-1.05839
3212.288036	-1.00715	3212.288036	-2.70632
3212.800036	2.26746	3212.800036	1.25353
3213.312036	-0.197438	3213.312036	-2.0636
3213.824036	-2.09103	3213.824036	1.85279
3214.336036	1.58621	3214.336036	-3.002
3214.848036	-1.53055	3214.848036	-2.0127
3215.360036	0.740516	3215.360036	1.84644
3215.872036	2.47302	3215.872036	3.01503
3216.384036	-0.609584	3216.384036	-1.61323
3216.896036	-0.168045	3216.896036	1.37572
3217.408036	-1.23988	3217.408036	-2.35462
3217.920036	2.83944	3217.920036	-0.720161
3218.432036	-0.542721	3218.432036	2.06984
3218.944036	2.14421	3218.944036	-1.18807
3219.456036	0.403878	3219.456036	-1.80857
3219.968036	-1.77836	3219.968036	1.6016
3220.480036	2.22674	3220.480036	-1.89565
3220.992036	0.531258	3220.992036	1.4453
3221.504036	-2.34414	3221.504036	-1.41351
3222.016036	1.31349	3222.016036	0.749194
3222.528036	-0.735953	3222.528036	2.53945
3223.040036	-2.70308	3223.040036	0.455278
3223.552036	1.0058	3223.552036	-2.4255
3224.064036	-2.44233	3224.064036	0.778143
3224.576036	2.32602	3224.576036	2.00142
3225.088036	-1.22583	3225.088036	-1.86986
3225.600036	1.45292	3225.600036	1.81993
3226.112036	-1.15471	3226.112036	-0.763123
3226.624036	2.78723	3226.624036	2.61975
3227.136036	0.433744	3227.136036	0.196428
3227.648036	-1.78661	3227.648036	2.61479
3228.160036	2.08943	3228.160036	-0.316592
3228.672036	-0.425124	3228.672036	2.85666
3229.184036	1.33959	3229.184036	-0.261341
3229.696036	2.86261	3229.696036	2.27965
3230.208036	-0.448323	3230.208036	2.62867
3230.720036	-2.7793	3230.720036	-0.360614
3231.232036	1.15324	3231.232036	2.8094
3231.744036	-2.67906	3231.744036	-0.483717
3232.256036	-0.673292	3232.256036	1.72706
3232.768036	-0.196477	3232.768036	-0.304338
3233.280036	3.05007	3233.280036	1.38747
3233.792036	-1.1295	3233.792036	-1.4198
3234.304036	1.71041	3234.304036	2.13136
3234.816036	2.97719	3234.816036	-0.551934
3235.328036	-0.600208	3235.328036	2.98965
3235.840036	-3.10767	3235.840036	-2.37946
3236.352036	0.992207	3236.352036	1.04337
3236.864036	-2.49957	3236.864036	-2.18212
3237.376036	0.350791	3237.376036	-1.12982
3237.888036	2.24753	3237.888036	1.02298
3238.400036	-3.07632	3238.400036	2.5146
3238.912036	-1.07005	3238.912036	0.77788
3239.424036	2.1028	3239.424036	0.170387
3239.936036	0.530004	3239.936036	-3.10235
3240.448036	2.67579	3240.448036	2.87198
3240.960036	-0.955182	3240.960036	-0.948111
3241.472036	-0.939427	3241.472036	2.28566
3241.984036	2.83046	3241.984036	0.668507
3242.496036	-0.116029	3242.496036	2.49661
3243.008036	-3.01122	3243.008036	-1.63114
3243.520036	0.749373	3243.520036	0.480546
3244.032036	-2.11883	3244.032036	2.55442
3244.544036	-0.136583	3244.544036	-0.832358
3245.056036	2.70661	3245.056036	2.50861
3245.568036	-0.127482	3245.568036	1.25293
3246.080036	-0.998074	3246.080036	-0.886951
3246.592036	2.45119	3246.592036	-2.66267
3247.104036	-0.129349	3247.104036	-0.0194862
3247.616036	-2.99443	3247.616036	2.2165
3248.128036	-0.210613	3248.128036	-1.4924
3248.640036	0.817257	3248.640036	1.24471
3249.152036	-2.31392	3249.152036	-1.39916
3249.664036	1.61281	3249.664036	1.65619
3250.176036	-1.29429	3250.176036	-2.45206
3250.688036	0.914428	3250.688036	0.607934
3251.200036	-1.82519	3251.200036	-1.63907
3251.712036	1.78196	3251.712036	1.16652
3252.224036	-0.928174	3252.224036	-2.78071
3252.736036	1.21274	3252.736036	0.270717
3253.248036	-2.83842	3253.248036	-2.86347
3253.760036	-2.13013	3253.760036	0.556073
3254.272036	0.558303	3254.272036	-1.40639
3254.784036	2.37868	3254.784036	2.74004
3255.296036	0.0702693	3255.296036	0.0863805
3255.808036	-2.62821	3255.808036	2.79603
3256.320036	0.626476	3256.320036	-1.28769
3256.832036	-1.93181	3256.832036	1.42789
3257.344036	1.79584	3257.344036	1.11613
3257.856036	-1.26024	3257.856036	-0.652418
3258.368036	1.75243	3258.368036	2.84595
3258.880036	-1.26534	3258.880036	-0.436223
3259.392036	2.3579	3259.392036	1.46898
3259.904036	0.591137	3259.904036	-0.816526
3260.416036	-1.70938	3260.416036	-0.47132
3260.928036	1.7402	3260.928036	2.7962
3261.440036	-1.0451	3261.440036	-1.44816
3261.952036	2.84071	3261.952036	1.10635
3262.464036	0.345733	3262.464036	-2.19407
3262.976036	2.83202	3262.976036	0.252514
3263.488036	-1.4096	3263.488036	-0.808554
3264.000036	0.0889051	3264.000036	-1.19953
3264.512036	2.90566	3264.512036	-2.61294
3265.024036	-0.331786	3265.024036	0.28687
3265.536036	-2.74362	3265.536036	-2.45199
3266.048036	1.00268	3266.048036	0.852883
3266.560036	1.95403	3266.560036	-1.65197
3267.072036	-2.70222	3267.072036	1.42174
3267.584036	0.191276	3267.584036	-0.646931
3268.096036	-1.60039	3268.096036	0.15473
3268.608036	2.39972	3268.608036	-2.68123
3269.120036	-0.323017	3269.120036	0.506733
3269.632036	-1.96024	3269.632036	-2.66372
3270.144036	2.97812	3270.144036	-1.53381
3270.656036	-0.244384	3270.656036	2.98454
3271.168036	-3.02052	3271.168036	2.3527
3271.680036	0.535863	3271.680036	-0.704541
3272.192036	3.043	3272.192036	-2.9428
3272.704036	-0.477024	3272.704036	-0.631742
3273.216036	2.36405	3273.216036	-3.11212
3273.728036	-2.84362	3273.728036	0.973573
3274.240036	-0.584408	3274.240036	-1.73223
3274.752036	0.517118	3274.752036	1.62043
3275.264036	2.89241	3275.264036	-2.58432
3275.776036	-0.0890159	3275.776036	0.0678131
3276.288036	-2.10711	3276.288036	-3.07588
3276.800036	1.41735	3276.800036	-0.798744
3277.312036	-0.240408	3277.312036	-2.88148
3277.824036	2.52146	3277.824036	2.3969
3278.336036	-0.651263	3278.336036	0.867806
3278.848036	-2.85648	3278.848036	-2.43233
3279.360036	1.32822	3279.360036	1.88489
3279.872036	-1.21501	3279.872036	-2.63841
3280.384036	2.60031	3280.384036	0.848255
3280.896036	0.330255	3280.896036	-2.39435
3281.408036	-2.55356	3281.408036	2.98938
3281.920036	0.658692	3281.920036	2.09348
3282.432036	-1.98685	3282.432036	1.46695
3282.944036	2.09218	3282.944036	-2.13049
3283.456037	-0.372769	3283.456037	1.20611
3283.968037	-2.75862	3283.968037	3.11807
3284.480037	0.944838	3284.480037	-0.213882
3284.992037	-0.745501	3284.992037	2.19669
3285.504037	2.78637	3285.504037	-1.92655
3286.016037	-2.12191	3286.016037	-0.0199682
3286.528037	0.925427	3286.528037	1.814
3287.040037	-1.18775	3287.040037	-1.76285
3287.552037	3.07507	3287.552037	1.85752
3288.064037	0.463021	3288.064037	-0.769207
3288.576037	0.958626	3288.576037	2.56271
3289.088037	-1.74269	3289.088037	0.115953
3289.600037	1.53518	3289.600037	2.37438
3290.112037	-2.03185	3290.112037	-0.525256
3290.624037	1.33834	3290.624037	2.033
3291.136037	-0.977031	3291.136037	0.0998837
3291.648037	-2.37689	3291.648037	0.307817
3292.160037	1.29196	3292.160037	2.05207
3292.672037	-1.08594	3292.672037	0.356387
3293.184037	2.22008	3293.184037	-0.0357226
3293.696037	-1.05816	3293.696037	-0.121982
3294.208037	0.151264	3294.208037	0.393193
3294.720037	2.60269	3294.720037	-2.75486
3295.232037	-2.37565	3295.232037	-0.560599
3295.744037	0.889268	3295.744037	1.69478
3296.256037	-1.31452	3296.256037	-0.535515
3296.768037	2.11928	3296.768037	-2.40061
3297.280037	-0.681192	3297.280037	-1.31635
3297.792037	-2.88101	3297.792037	-0.146657
3298.304037	0.157314	3298.304037	-3.05789
3298.816037	2.77414	3298.816037	-1.11611
3299.328037	-0.265609	3299.328037	0.821256
3299.840037	-2.85142	3299.840037	-1.6547
3300.352037	0.297568	3300.352037	-1.54191
3300.864037	-2.44072	3300.864037	3.07157
3301.376037	-2.86952	3301.376037	-0.686702
3301.888037	1.13195	3301.888037	-2.67051
3302.400037	-0.840928	3302.400037	-1.90946
3302.912037	2.47963	3302.912037	-2.54654
3303.424037	-0.625501	3303.424037	0.139556
3303.936037	3.10249	3303.936037	-2.11064
3304.448037	0.273642	3304.448037	2.98687
3304.960037	2.73564	3304.960037	-1.85399
3305.472037	0.214434	3305.472037	-2.66185
3305.984037	-3.11205	3305.984037	0.602762
3306.496037	-2.51712	3306.496037	-1.87741
3307.008037	-1.01995	3307.008037	-2.97941
3307.520037	2.89294	3307.520037	0.843497
3308.032037	0.837882	3308.032037	-2.61252
3308.544037	-1.77311	3308.544037	-2.20246
3309.056037	2.27093	3309.056037	-3.09114
3309.568037	-2.12296	3309.568037	2.64989
3310.080037	-0.74055	3310.080037	1.58031
3310.592037	1.72369	3310.592037	-2.95563
3311.104037	-1.34285	3311.104037	1.9203
3311.616037	1.05798	3311.616037	1.37086
3312.128037	-2.16453	3312.128037	1.50757
3312.640037	1.02377	3312.640037	-1.60519
3313.152037	-0.647075	3313.152037	1.15995
3313.664037	2.77256	3313.664037	-0.232769
3314.176037	0.251401	3314.176037	2.146
3314.688037	-2.44392	3314.688037	-1.00548
3315.200037	-0.949251	3315.200037	1.82968
3315.712037	1.86449	3315.712037	2.23917
3316.224037	-0.268103	3316.224037	-0.789949
3316.736037	2.76114	3316.736037	2.72929
3317.248037	0.318736	3317.248037	1.0466
3317.760037	-1.10586	3317.760037	-1.57047
3318.272037	2.24219	3318.272037	1.25263
3318.784037	-1.1076	3318.784037	-0.921996
3319.296037	-1.68821	3319.296037	-1.56552
3319.808037	2.04012	3319.808037	0.932131
3320.320037	0.458782	3320.320037	-0.180019
3320.832037	-2.88334	3320.832037	-1.18746
3321.344037	-0.285806	3321.344037	3.04888
3321.856037	-2.92147	3321.856037	0.0780753
3322.368037	1.17202	3322.368037	-1.90526
3322.880037	-1.72106	3322.880037	1.40794
3323.392037	1.7642	3323.392037	-0.506208
3323.904037	-1.07024	3323.904037	-1.60721
3324.416037	1.87044	3324.416037	-1.38947
3324.928037	0.956535	3324.928037	1.96185
3325.440037	-2.55206	3325.440037	-0.402365
3325.952037	2.35058	3325.952037	-1.55111
3326.464037	-0.0672081	3326.464037	1.44051
3326.976037	-2.6506	3326.976037	-1.9704
3327.488037	0.786336	3327.488037	0.302278
3328.000037	-0.632061	3328.000037	-2.66767
3328.512037	2.66278	3328.512037	-0.902643
3329.024037	-0.688942	3329.024037	-0.869385
3329.536037	-2.71464	3329.536037	-0.793095
3330.048037	0.222201	3330.048037	2.05652
3330.560037	-2.18618	3330.560037	1.89859
3331.072037	1.44758	3331.072037	-2.40197
3331.584037	-1.12432	3331.584037	-1.01185
3332.096037	2.56045	3332.096037	-0.419086
3332.608037	0.128579	3332.608037	0.264935
3333.120037	2.77818	3333.120037	2.0399
3333.632037	-1.33823	3333.632037	-1.83295
3334.144037	0.14533	3334.144037	1.53349
3334.656037	2.78899	3334.656037	-1.14533
3335.168037	-0.877627	3335.168037	1.9026
3335.680037	1.58756	3335.680037	-3.12975
3336.192037	0.394641	3336.192037	-2.95764
3336.704037	-2.58957	3336.704037	2.37056
3337.216037	0.846062	3337.216037	-1.03669
3337.728037	0.132526	3337.728037	1.55364
3338.240037	2.75926	3338.240037	-1.69741
3338.752037	-1.31082	3338.752037	1.49751
3339.264037	0.822818	3339.264037	-2.26894
3339.776037	-2.10495	3339.776037	1.05345
3340.288037	1.59103	3340.288037	-1.81469
3340.800037	-0.484821	3340.800037	1.67214
3341.312037	-2.74471	3341.312037	-0.453197
3341.824037	1.21346	3341.824037	3.07411
3342.336037	-1.84115	3342.336037	-0.760996
3342.848037	-1.64382	3342.848037	-0.241638
3343.360037	-1.20004	3343.360037	3.065
3343.872037	1.96302	3343.872037	1.50175
3344.384037	-0.846219	3344.384037	-2.02254
3344.896037	1.67268	3344.896037	0.167328
3345.408037	-0.406381	3345.408037	-0.214523
3345.920037	-2.68583	3345.920037	0.762093
3346.432037	0.212995	3346.432037	1.73851
3346.944037	-2.69245	3346.944037	-2.35954
3347.456037	1.57011	3347.456037	0.169881
3347.968037	-1.79961	3347.968037	-2.7078
3348.480037	1.26138	3348.480037	1.64254
3348.992037	-0.530735	3348.992037	-0.454494
3349.504037	3.12824	3349.504037	2.44035
3350.016037	0.298476	3350.016037	-2.69995
3350.528037	-1.72217	3350.528037	-0.33278
