frequency - Sound Pressure_29 (FFT - (RMS) Phase)	Amplitude - Sound Pressure_29 (FFT - (RMS) Phase)	frequency - Acceleration (FFT - (RMS) Phase)	Amplitude - Acceleration (FFT - (RMS) Phase)
1820.16002	-2.62797	1820.16002	2.22321
1820.67202	-0.869734	1820.67202	0.722164
1821.18402	2.11079	1821.18402	-2.35827
1821.69602	-0.722538	1821.69602	-1.31269
1822.20802	-0.770639	1822.20802	1.7978
1822.72002	2.85903	1822.72002	0.0976015
1823.23202	0.311031	1823.23202	-0.226012
1823.74402	-1.79307	1823.74402	3.12852
1824.25602	1.18611	1824.25602	-0.29797
1824.76802	1.93174	1824.76802	3.06848
1825.28002	-1.76698	1825.28002	-1.36566
1825.79202	-0.258992	1825.79202	0.23661
1826.30402	-2.90717	1826.30402	2.63683
1826.81602	1.14003	1826.81602	-0.180817
1827.32802	-0.99835	1827.32802	-2.97397
1827.84002	2.58406	1827.84002	0.825252
1828.35202	-1.1258	1828.35202	-0.951281
1828.86402	0.968621	1828.86402	-2.99262
1829.37602	-1.53402	1829.37602	-0.0528227
1829.88802	2.27182	1829.88802	-2.24216
1830.40002	-1.07897	1830.40002	1.43412
1830.91202	1.07826	1830.91202	-0.893246
1831.42402	-0.822709	1831.42402	-2.49538
1831.93602	-3.10187	1831.93602	1.92873
1832.44802	0.194747	1832.44802	-1.58831
1832.96002	-2.9844	1832.96002	-0.94421
1833.47202	2.09484	1833.47202	2.62057
1833.98402	-0.042204	1833.98402	2.42146
1834.49602	3.07521	1834.49602	0.677495
1835.00802	-0.500498	1835.00802	-0.322393
1835.52002	2.54283	1835.52002	3.13655
1836.03202	-1.36098	1836.03202	0.0887116
1836.54402	-0.225921	1836.54402	-2.77596
1837.05602	2.65238	1837.05602	-0.19134
1837.56802	-0.6189	1837.56802	2.3016
1838.08002	1.76459	1838.08002	-1.25095
1838.59202	-2.04122	1838.59202	-0.672414
1839.10402	-0.133742	1839.10402	2.78698
1839.61602	2.55078	1839.61602	-0.0942068
1840.12802	-2.30014	1840.12802	-2.72551
1840.64002	-2.38355	1840.64002	0.689013
1841.15202	0.486015	1841.15202	-2.34029
1841.66402	-2.50708	1841.66402	1.59104
1842.17602	0.551825	1842.17602	2.47453
1842.68802	-2.97032	1842.68802	-0.955746
1843.20002	-0.226112	1843.20002	2.49538
1843.71202	1.81252	1843.71202	-0.19261
1844.224021	-0.702493	1844.224021	2.40295
1844.736021	-2.15637	1844.736021	-0.482367
1845.248021	-2.83502	1845.248021	-2.75742
1845.760021	-2.39406	1845.760021	-0.0421623
1846.272021	0.327996	1846.272021	1.86884
1846.784021	-1.8612	1846.784021	-0.492952
1847.296021	2.39164	1847.296021	-2.41265
1847.808021	-0.735376	1847.808021	1.89578
1848.320021	1.92278	1848.320021	-1.5583
1848.832021	-1.32737	1848.832021	0.642504
1849.344021	0.331643	1849.344021	-2.57064
1849.856021	-2.41427	1849.856021	-1.56582
1850.368021	1.27039	1850.368021	2.01797
1850.880021	0.387518	1850.880021	0.642451
1851.392021	-3.09688	1851.392021	-1.70042
1851.904021	-2.17113	1851.904021	2.65031
1852.416021	0.0473219	1852.416021	-0.399388
1852.928021	-2.41032	1852.928021	-3.01675
1853.440021	-2.86627	1853.440021	-1.50294
1853.952021	2.60255	1853.952021	2.15432
1854.464021	1.04647	1854.464021	-1.50994
1854.976021	0.204686	1854.976021	2.28425
1855.488021	-1.40975	1855.488021	0.44883
1856.000021	-0.933432	1856.000021	-1.51223
1856.512021	2.92177	1856.512021	2.57087
1857.024021	1.12168	1857.024021	-0.271603
1857.536021	-1.49529	1857.536021	-2.95675
1858.048021	1.88872	1858.048021	3.03609
1858.560021	-1.23457	1858.560021	0.918553
1859.072021	2.08877	1859.072021	-2.11766
1859.584021	-1.0011	1859.584021	1.18479
1860.096021	2.04575	1860.096021	-1.55579
1860.608021	0.0572859	1860.608021	2.23632
1861.120021	-2.79212	1861.120021	-1.79827
1861.632021	-0.20469	1861.632021	0.781788
1862.144021	2.77342	1862.144021	-2.96138
1862.656021	-1.41842	1862.656021	-0.343638
1863.168021	1.17835	1863.168021	1.8508
1863.680021	-1.98959	1863.680021	-1.47431
1864.192021	0.477648	1864.192021	1.24683
1864.704021	-3.04068	1864.704021	-1.98076
1865.216021	1.60212	1865.216021	1.74126
1865.728021	-1.02483	1865.728021	-0.245862
1866.240021	2.48665	1866.240021	2.13238
1866.752021	0.567797	1866.752021	-0.744989
1867.264021	-0.952192	1867.264021	2.51641
1867.776021	3.0204	1867.776021	-0.429923
1868.288021	0.577799	1868.288021	2.24628
1868.800021	-1.4779	1868.800021	0.723595
1869.312021	1.98894	1869.312021	-2.71551
1869.824021	-0.98498	1869.824021	0.31954
1870.336021	1.8246	1870.336021	-2.08364
1870.848021	-0.901556	1870.848021	2.01632
1871.360021	-3.13567	1871.360021	0.195486
1871.872021	-0.0911393	1871.872021	-1.82283
1872.384021	1.42476	1872.384021	1.58528
1872.896021	-1.23628	1872.896021	0.968206
1873.408021	2.50262	1873.408021	-2.23493
1873.920021	1.2251	1873.920021	0.999378
1874.432021	-0.771765	1874.432021	2.53855
1874.944021	1.45234	1874.944021	-1.03362
1875.456021	-1.55254	1875.456021	-2.3794
1875.968021	2.04629	1875.968021	1.22564
1876.480021	-0.652385	1876.480021	-1.63733
1876.992021	2.10197	1876.992021	1.32924
1877.504021	-0.551723	1877.504021	-1.72829
1878.016021	2.82247	1878.016021	1.671
1878.528021	0.210436	1878.528021	-0.951406
1879.040021	-0.611527	1879.040021	1.41998
1879.552021	2.79033	1879.552021	-2.90641
1880.064021	1.7482	1880.064021	0.993148
1880.576021	-1.1357	1880.576021	-1.34051
1881.088021	2.02723	1881.088021	2.89626
1881.600021	-0.833326	1881.600021	-0.138163
1882.112021	-1.62822	1882.112021	2.58751
1882.624021	2.54679	1882.624021	-0.693283
1883.136021	-0.833717	1883.136021	2.62601
1883.648021	0.54785	1883.648021	-1.09666
1884.160021	-2.3188	1884.160021	-0.785294
1884.672021	1.60696	1884.672021	2.7763
1885.184021	-0.0809173	1885.184021	-2.24448
1885.696021	0.910116	1885.696021	-0.826249
1886.208021	-1.323	1886.208021	-2.55915
1886.720021	1.98218	1886.720021	-2.20928
1887.232021	-1.29102	1887.232021	-0.377301
1887.744021	2.23137	1887.744021	1.56619
1888.256021	-0.946417	1888.256021	-2.53538
1888.768021	1.67482	1888.768021	0.574133
1889.280021	-0.755625	1889.280021	-2.28864
1889.792021	2.72446	1889.792021	0.709046
1890.304021	-0.385599	1890.304021	2.60394
1890.816021	-0.645623	1890.816021	-2.61255
1891.328021	2.53279	1891.328021	1.19099
1891.840021	-0.333108	1891.840021	-3.04593
1892.352021	-1.97128	1892.352021	1.23842
1892.864021	1.64301	1892.864021	1.91007
1893.376021	2.50942	1893.376021	0.850542
1893.888021	-1.44043	1893.888021	2.27675
1894.400021	1.13697	1894.400021	-1.40346
1894.912021	-1.96119	1894.912021	-0.299113
1895.424021	1.39761	1895.424021	1.22134
1895.936021	-1.71077	1895.936021	1.80494
1896.448021	-1.22541	1896.448021	-0.958457
1896.960021	0.69559	1896.960021	1.52067
1897.472021	-2.96001	1897.472021	-0.236063
1897.984021	0.975658	1897.984021	-2.14853
1898.496021	-1.36588	1898.496021	0.418733
1899.008021	-1.39523	1899.008021	0.997406
1899.520021	2.69064	1899.520021	-3.02042
1900.032021	-0.201033	1900.032021	-0.0873557
1900.544021	-3.09246	1900.544021	2.73297
1901.056021	1.07204	1901.056021	-0.575053
1901.568021	-1.59041	1901.568021	3.0463
1902.080021	1.10783	1902.080021	-0.0496748
1902.592021	-2.34705	1902.592021	-0.935394
1903.104021	0.153831	1903.104021	1.57093
1903.616021	-2.65806	1903.616021	-2.01848
1904.128021	1.57402	1904.128021	0.419622
1904.640021	-1.24163	1904.640021	-1.80039
1905.152021	2.22992	1905.152021	2.31332
1905.664021	-0.0264432	1905.664021	-0.936723
1906.176021	-2.68058	1906.176021	-3.02165
1906.688021	2.15845	1906.688021	-0.910365
1907.200021	-0.90238	1907.200021	-2.92336
1907.712021	2.20984	1907.712021	-2.96656
1908.224021	-1.24933	1908.224021	2.91521
1908.736021	1.75933	1908.736021	2.98897
1909.248021	1.20045	1909.248021	1.12584
1909.760021	-1.86677	1909.760021	2.35725
1910.272021	1.12092	1910.272021	1.71223
1910.784021	-1.39708	1910.784021	0.95087
1911.296021	1.75175	1911.296021	2.17998
1911.808021	-1.49324	1911.808021	-0.120367
1912.320021	2.62602	1912.320021	-2.93094
1912.832021	1.14273	1912.832021	0.482512
1913.344021	-0.878268	1913.344021	-2.81344
1913.856021	1.48827	1913.856021	1.2162
1914.368021	-2.07026	1914.368021	0.509411
1914.880021	0.214103	1914.880021	-0.485122
1915.392021	3.09638	1915.392021	0.1945
1915.904021	-0.569766	1915.904021	-1.89426
1916.416021	3.12653	1916.416021	-2.31124
1916.928021	-0.0522206	1916.928021	2.46336
1917.440021	2.4932	1917.440021	1.38587
1917.952021	-1.10424	1917.952021	-1.62397
1918.464021	1.31882	1918.464021	0.956664
1918.976021	-2.34981	1918.976021	-2.67795
1919.488021	0.981152	1919.488021	1.52678
1920.000021	-2.01499	1920.000021	-0.404607
1920.512021	-0.369414	1920.512021	-0.22972
1921.024021	2.04082	1921.024021	2.89961
1921.536021	-1.31943	1921.536021	-0.907257
1922.048021	1.48113	1922.048021	-0.356124
1922.560021	-1.85469	1922.560021	2.41457
1923.072021	1.74757	1923.072021	-1.1852
1923.584021	-0.836891	1923.584021	0.746854
1924.096021	1.56266	1924.096021	-1.91712
1924.608021	1.50342	1924.608021	1.60125
1925.120021	-2.5582	1925.120021	-1.52704
1925.632021	-0.688136	1925.632021	1.13885
1926.144021	0.759152	1926.144021	-2.98737
1926.656021	-2.73462	1926.656021	-0.373976
1927.168021	0.607135	1927.168021	2.89743
1927.680021	-2.58157	1927.680021	0.550688
1928.192021	0.382547	1928.192021	-2.35913
1928.704021	-2.00777	1928.704021	2.45151
1929.216021	-2.79628	1929.216021	-0.514508
1929.728021	0.618863	1929.728021	2.40638
1930.240021	-2.93577	1930.240021	-0.330647
1930.752021	0.520973	1930.752021	-2.70475
1931.264021	0.394814	1931.264021	1.20843
1931.776021	-2.51757	1931.776021	-1.95085
1932.288021	-0.293413	1932.288021	1.40986
1932.800021	1.48493	1932.800021	-1.24931
1933.312021	-1.20933	1933.312021	2.3352
1933.824021	1.64992	1933.824021	1.52364
1934.336022	-1.84137	1934.336022	-1.4583
1934.848022	-2.25253	1934.848022	-0.628328
1935.360022	1.00223	1935.360022	-3.08863
1935.872022	-1.41798	1935.872022	0.581568
1936.384022	2.37384	1936.384022	-1.0015
1936.896022	-1.09881	1936.896022	1.75964
1937.408022	0.872238	1937.408022	2.20582
1937.920022	-2.4508	1937.920022	-1.72326
1938.432022	0.348334	1938.432022	1.15172
1938.944022	2.72344	1938.944022	-2.18027
1939.456022	0.218431	1939.456022	0.449796
1939.968022	1.3656	1939.968022	2.89621
1940.480022	-2.32224	1940.480022	-0.858953
1940.992022	0.307043	1940.992022	1.5769
1941.504022	2.50381	1941.504022	-1.08635
1942.016022	-0.346031	1942.016022	-0.393837
1942.528022	2.03689	1942.528022	-2.8373
1943.040022	-2.03524	1943.040022	-0.0480065
1943.552022	0.845438	1943.552022	2.83895
1944.064022	-2.5218	1944.064022	-0.0874055
1944.576022	-0.47622	1944.576022	2.98069
1945.088022	2.74792	1945.088022	-2.47883
1945.600022	-2.26971	1945.600022	0.244088
1946.112022	0.631358	1946.112022	-2.21789
1946.624022	-2.80523	1946.624022	0.374001
1947.136022	-0.612424	1947.136022	-2.68216
1947.648022	-2.03996	1947.648022	-0.466493
1948.160022	2.15445	1948.160022	2.24599
1948.672022	-0.889141	1948.672022	-0.805145
1949.184022	1.92867	1949.184022	2.61599
1949.696022	-0.937546	1949.696022	-0.88717
1950.208022	2.24028	1950.208022	2.58543
1950.720022	-1.36416	1950.720022	0.315617
1951.232022	-2.76761	1951.232022	-2.69645
1951.744022	0.224935	1951.744022	0.288122
1952.256022	2.6051	1952.256022	-2.73717
1952.768022	-0.437251	1952.768022	0.843494
1953.280022	2.75238	1953.280022	-0.523124
1953.792022	-0.0923814	1953.792022	-2.33868
1954.304022	2.75395	1954.304022	0.785333
1954.816022	-1.77256	1954.816022	-0.947266
1955.328022	0.64423	1955.328022	2.7769
1955.840022	-2.52188	1955.840022	-0.725362
1956.352022	1.61568	1956.352022	2.05913
1956.864022	-1.35786	1956.864022	-1.26382
1957.376022	1.01612	1957.376022	2.00498
1957.888022	-2.97511	1957.888022	-1.04486
1958.400022	-0.138971	1958.400022	2.16406
1958.912022	2.88571	1958.912022	-0.490144
1959.424022	-0.26134	1959.424022	1.38012
1959.936022	-2.33125	1959.936022	-1.33456
1960.448022	0.743476	1960.448022	1.98591
1960.960022	2.52202	1960.960022	-2.49464
1961.472022	-0.642587	1961.472022	0.951566
1961.984022	2.20611	1961.984022	-1.36093
1962.496022	-1.49349	1962.496022	1.28665
1963.008022	1.185	1963.008022	-2.5108
1963.520022	-2.68284	1963.520022	-0.43541
1964.032022	0.207747	1964.032022	1.95108
1964.544022	-2.48354	1964.544022	-1.069
1965.056022	1.8535	1965.056022	1.81635
1965.568022	-0.566876	1965.568022	-0.674035
1966.080022	1.81155	1966.080022	-2.98403
1966.592022	-2.12591	1966.592022	-0.776842
1967.104022	1.43072	1967.104022	1.74885
1967.616022	-1.08076	1967.616022	-1.37542
1968.128022	2.29149	1968.128022	2.63394
1968.640022	-1.20065	1968.640022	-0.51449
1969.152022	1.80949	1969.152022	2.42477
1969.664022	2.02817	1969.664022	-0.432948
1970.176022	-0.717805	1970.176022	2.92968
1970.688022	2.86725	1970.688022	0.424035
1971.200022	2.1901	1971.200022	-2.01023
1971.712022	-0.839608	1971.712022	1.50872
1972.224022	-2.51485	1972.224022	-0.653218
1972.736022	2.20074	1972.736022	2.77433
1973.248022	0.18044	1973.248022	-0.239496
1973.760022	-2.38021	1973.760022	-2.78969
1974.272022	1.89489	1974.272022	0.711811
1974.784022	-0.941574	1974.784022	2.86315
1975.296022	2.74252	1975.296022	-0.352849
1975.808022	0.273592	1975.808022	2.02384
1976.320022	2.82962	1976.320022	-1.43543
1976.832022	-0.67361	1976.832022	1.21581
1977.344022	1.21148	1977.344022	0.126661
1977.856022	-2.47917	1977.856022	2.46451
1978.368022	2.21442	1978.368022	-1.98353
1978.880022	-1.38764	1978.880022	0.880154
1979.392022	3.11509	1979.392022	-1.70154
1979.904022	0.736053	1979.904022	2.25669
1980.416022	-2.59471	1980.416022	-0.666289
1980.928022	0.074112	1980.928022	2.43825
1981.440022	2.21281	1981.440022	-1.04896
1981.952022	-1.74832	1981.952022	-0.697544
1982.464022	0.926469	1982.464022	2.31869
1982.976022	-2.7587	1982.976022	-0.817475
1983.488022	-0.0594279	1983.488022	3.07135
1984.000022	2.67875	1984.000022	0.403202
1984.512022	0.185849	1984.512022	2.40536
1985.024022	-1.51065	1985.024022	0.340668
1985.536022	0.493116	1985.536022	-3.08278
1986.048022	-2.31621	1986.048022	-0.601543
1986.560022	-0.781163	1986.560022	0.170178
1987.072022	2.18323	1987.072022	-2.51104
1987.584022	0.219991	1987.584022	2.37589
1988.096022	-2.65733	1988.096022	0.0273536
1988.608022	0.391656	1988.608022	2.392
1989.120022	2.26383	1989.120022	2.9634
1989.632022	-1.06344	1989.632022	0.603236
1990.144022	2.21624	1990.144022	-1.80622
1990.656022	2.3889	1990.656022	-2.99031
1991.168022	-0.507697	1991.168022	1.42041
1991.680022	-2.95894	1991.680022	-1.15165
1992.192022	0.772983	1992.192022	1.78806
1992.704022	-2.30521	1992.704022	-2.28771
1993.216022	-1.20031	1993.216022	1.48756
1993.728022	1.5309	1993.728022	0.298221
1994.240022	-1.25918	1994.240022	-1.10237
1994.752022	-0.158961	1994.752022	1.36806
1995.264022	2.49197	1995.264022	-2.13265
1995.776022	-0.754987	1995.776022	0.659183
1996.288022	-2.64517	1996.288022	-2.07032
1996.800022	0.809694	1996.800022	1.17471
1997.312022	-1.29024	1997.312022	0.218492
1997.824022	-1.36298	1997.824022	0.390292
1998.336022	-0.571995	1998.336022	0.947135
1998.848022	-1.4041	1998.848022	0.0421496
1999.360022	-0.953738	1999.360022	0.55198
1999.872022	2.22812	1999.872022	-2.55715
2000.384022	-0.846258	2000.384022	0.639464
2000.896022	2.49219	2000.896022	-2.39937
2001.408022	2.36476	2001.408022	-2.15571
2001.920022	-2.96166	2001.920022	-1.5664
2002.432022	1.4366	2002.432022	-2.80348
2002.944022	-1.89942	2002.944022	-0.58633
2003.456022	2.48005	2003.456022	-2.73239
2003.968022	-0.0643066	2003.968022	-0.700939
2004.480022	0.903287	2004.480022	-2.12586
2004.992022	-1.75201	2004.992022	-2.44169
2005.504022	2.15339	2005.504022	1.27177
2006.016022	-0.833074	2006.016022	-2.37661
2006.528022	2.67	2006.528022	1.37198
2007.040022	1.33859	2007.040022	-0.995199
2007.552022	-1.58476	2007.552022	-2.5628
2008.064022	2.35821	2008.064022	2.33289
2008.576022	-0.653603	2008.576022	-0.590993
2009.088022	2.05288	2009.088022	-0.951551
2009.600022	-1.19477	2009.600022	-2.69546
2010.112022	2.35873	2010.112022	-0.314555
2010.624022	-0.151445	2010.624022	2.20941
2011.136022	-1.49817	2011.136022	-1.80735
2011.648022	1.31653	2011.648022	2.40489
2012.160022	-2.07539	2012.160022	-0.739595
2012.672022	-0.0740591	2012.672022	1.05425
2013.184022	3.08965	2013.184022	2.22228
2013.696022	2.09532	2013.696022	-2.95421
2014.208022	-0.414382	2014.208022	-0.55018
2014.720022	0.200622	2014.720022	2.69166
2015.232022	-3.02112	2015.232022	-0.795846
2015.744022	1.35822	2015.744022	3.07867
2016.256022	-1.06867	2016.256022	0.496999
2016.768022	1.64459	2016.768022	-2.16251
2017.280022	-1.30793	2017.280022	1.24857
2017.792022	1.94921	2017.792022	-1.93122
2018.304022	-0.963154	2018.304022	1.05107
2018.816022	-2.61663	2018.816022	1.1673
2019.328022	2.08499	2019.328022	-2.06458
2019.840022	-0.98651	2019.840022	1.15406
2020.352022	1.77982	2020.352022	-1.64479
2020.864022	2.37023	2020.864022	2.57334
2021.376022	-2.50581	2021.376022	-0.589456
2021.888022	1.74222	2021.888022	1.92527
2022.400022	-0.893642	2022.400022	-2.9639
2022.912022	2.4921	2022.912022	2.4073
2023.424022	-0.070616	2023.424022	-1.8369
2023.936023	2.75038	2023.936023	0.971361
2024.448023	-1.42101	2024.448023	3.13428
2024.960023	1.15363	2024.960023	0.0257591
2025.472023	-1.97278	2025.472023	-3.09813
2025.984023	0.0275825	2025.984023	-0.274218
2026.496023	2.64648	2026.496023	-3.04431
2027.008023	-0.92195	2027.008023	0.638994
2027.520023	2.10778	2027.520023	-2.31566
2028.032023	-0.545532	2028.032023	1.66025
2028.544023	2.17647	2028.544023	-0.993519
2029.056023	-1.50339	2029.056023	2.57168
2029.568023	2.28274	2029.568023	0.474846
2030.080023	-0.386316	2030.080023	-2.29852
2030.592023	1.78507	2030.592023	1.14069
2031.104023	-2.4162	2031.104023	-1.68904
2031.616023	-0.820047	2031.616023	1.52176
2032.128023	1.96475	2032.128023	-1.56915
2032.640023	0.143059	2032.640023	1.59023
2033.152023	2.95647	2033.152023	-1.84872
2033.664023	-1.63568	2033.664023	-0.712807
2034.176023	0.9425	2034.176023	1.43144
2034.688023	3.07441	2034.688023	-2.92904
2035.200023	-0.499853	2035.200023	-2.08503
2035.712023	0.899648	2035.712023	-2.6234
2036.224023	2.30356	2036.224023	-0.860353
2036.736023	1.87158	2036.736023	1.38239
2037.248023	-1.75221	2037.248023	1.33362
2037.760023	2.52939	2037.760023	-2.17418
2038.272023	-0.263243	2038.272023	1.19412
2038.784023	3.04081	2038.784023	-0.968774
2039.296023	0.0516371	2039.296023	1.55315
2039.808023	-3.12082	2039.808023	-2.00617
2040.320023	-0.0503631	2040.320023	2.50603
2040.832023	1.13962	2040.832023	-1.4992
2041.344023	-1.93037	2041.344023	1.51896
2041.856023	-1.84996	2041.856023	-0.952403
2042.368023	-2.82816	2042.368023	2.65715
2042.880023	0.727443	2042.880023	0.954549
2043.392023	-2.92599	2043.392023	2.75314
2043.904023	-0.361251	2043.904023	-0.317023
2044.416023	-2.93287	2044.416023	-2.27076
2044.928023	1.88449	2044.928023	1.45656
2045.440023	-1.22034	2045.440023	-2.33599
2045.952023	2.55913	2045.952023	0.69397
2046.464023	1.2628	2046.464023	-2.41223
2046.976023	-0.3827	2046.976023	-1.79392
2047.488023	-2.24032	2047.488023	0.983974
2048.000023	0.989291	2048.000023	-2.68533
2048.512023	-1.95882	2048.512023	0.10674
2049.024023	1.35352	2049.024023	0.424809
2049.536023	-1.94581	2049.536023	-2.80425
2050.048023	-0.316168	2050.048023	-0.0478532
2050.560023	-2.16476	2050.560023	-3.01301
2051.072023	1.40892	2051.072023	-1.89822
2051.584023	-2.37854	2051.584023	0.673588
2052.096023	-0.407125	2052.096023	-2.23804
2052.608023	0.787592	2052.608023	1.6175
2053.120023	-2.94622	2053.120023	-1.8439
2053.632023	-0.898536	2053.632023	1.76004
2054.144023	-2.77017	2054.144023	-3.07015
2054.656023	0.597163	2054.656023	0.00553016
2055.168023	2.97372	2055.168023	-1.5526
2055.680023	-1.4765	2055.680023	2.22105
2056.192023	1.91553	2056.192023	-0.559223
2056.704023	2.09672	2056.704023	-2.2581
2057.216023	-0.787474	2057.216023	0.403184
2057.728023	2.54109	2057.728023	1.66373
2058.240023	-0.222336	2058.240023	-2.49922
2058.752023	-2.53571	2058.752023	1.0771
2059.264023	1.82213	2059.264023	-1.30869
2059.776023	-1.36823	2059.776023	2.34081
2060.288023	1.67732	2060.288023	1.94986
2060.800023	-1.22179	2060.800023	-0.174385
2061.312023	-0.855806	2061.312023	-2.80806
2061.824023	2.15175	2061.824023	0.373972
2062.336023	-2.47474	2062.336023	-0.0342363
2062.848023	0.301433	2062.848023	3.02125
2063.360023	-1.30682	2063.360023	-0.717846
2063.872023	2.0903	2063.872023	2.06006
2064.384023	-1.8488	2064.384023	-0.616879
2064.896023	0.702087	2064.896023	2.8511
2065.408023	2.53915	2065.408023	-0.176608
2065.920023	-2.6815	2065.920023	2.89025
2066.432023	-0.605813	2066.432023	-0.377178
2066.944023	-2.92571	2066.944023	2.99609
2067.456023	1.10731	2067.456023	0.363396
2067.968023	-1.5817	2067.968023	-1.91331
2068.480023	1.88117	2068.480023	1.54035
2068.992023	1.37882	2068.992023	0.426576
2069.504023	-2.79072	2069.504023	2.10625
2070.016023	1.40745	2070.016023	-1.39075
2070.528023	-1.13984	2070.528023	2.27818
2071.040023	1.3689	2071.040023	-0.241096
2071.552023	2.39622	2071.552023	-2.93964
2072.064023	-0.691287	2072.064023	0.513834
2072.576023	3.13311	2072.576023	-2.12792
2073.088023	-0.913871	2073.088023	1.39304
2073.600023	1.44708	2073.600023	-1.38176
2074.112023	-0.701815	2074.112023	-0.4026
2074.624023	2.68989	2074.624023	2.34456
2075.136023	-0.00273732	2075.136023	-0.531819
2075.648023	3.04853	2075.648023	-3.01164
2076.160023	-2.94721	2076.160023	1.14211
2076.672023	-0.0410411	2076.672023	-0.854119
2077.184023	-2.41171	2077.184023	-2.49048
2077.696023	2.69281	2077.696023	1.12379
2078.208023	1.78642	2078.208023	-1.98294
2078.720023	-0.670928	2078.720023	2.42057
2079.232023	-3.0134	2079.232023	-0.567993
2079.744023	0.86533	2079.744023	2.47406
2080.256023	-2.34977	2080.256023	-0.829223
2080.768023	0.979508	2080.768023	-1.58238
2081.280023	-1.03049	2081.280023	1.4104
2081.792023	-1.24912	2081.792023	-1.8459
2082.304023	2.55936	2082.304023	-2.16184
2082.816023	-0.345035	2082.816023	1.65702
2083.328023	-1.70294	2083.328023	-2.33369
2083.840023	0.252012	2083.840023	1.23829
2084.352023	2.76012	2084.352023	0.214392
2084.864023	-0.186924	2084.864023	-2.08573
2085.376023	2.73485	2085.376023	-2.17126
2085.888023	-1.42679	2085.888023	-2.64547
2086.400023	1.79525	2086.400023	3.02719
2086.912023	-1.36238	2086.912023	-2.81391
2087.424023	1.90694	2087.424023	2.17928
2087.936023	-0.41208	2087.936023	2.7468
2088.448023	-3.13073	2088.448023	0.983891
2088.960023	2.37505	2088.960023	2.0194
2089.472023	-0.502566	2089.472023	0.158567
2089.984023	-2.48595	2089.984023	0.721307
2090.496023	0.861527	2090.496023	-0.962882
2091.008023	-1.78566	2091.008023	-0.109615
2091.520023	1.3896	2091.520023	-0.990972
2092.032023	-1.51733	2092.032023	-1.03608
2092.544023	2.3999	2092.544023	-0.858009
2093.056023	-0.249165	2093.056023	-2.2651
2093.568023	2.60246	2093.568023	-1.23416
2094.080023	-1.25045	2094.080023	-2.60782
2094.592023	1.59912	2094.592023	0.116925
2095.104023	-0.712619	2095.104023	-2.65933
2095.616023	2.8898	2095.616023	-2.04135
2096.128023	1.40899	2096.128023	-0.979218
2096.640023	-0.69316	2096.640023	-2.96639
2097.152023	2.44728	2097.152023	-1.00319
2097.664023	-1.04749	2097.664023	-2.27067
2098.176023	1.77704	2098.176023	1.68302
2098.688023	-1.82054	2098.688023	-2.65847
2099.200023	-0.0400998	2099.200023	0.820625
2099.712023	-2.37844	2099.712023	-2.78456
2100.224023	1.81831	2100.224023	0.543705
2100.736023	0.995909	2100.736023	-3.10237
2101.248023	-0.820151	2101.248023	-2.71452
2101.760023	2.55379	2101.760023	-0.127082
2102.272023	-2.33843	2102.272023	2.44689
2102.784023	-0.0096528	2102.784023	-0.6316
2103.296023	-2.43651	2103.296023	2.90772
2103.808023	-0.209153	2103.808023	1.3354
2104.320023	1.80508	2104.320023	-2.24356
2104.832023	-1.73186	2104.832023	-0.283537
2105.344023	1.34399	2105.344023	1.73308
2105.856023	2.06055	2105.856023	-0.285485
2106.368023	-0.833123	2106.368023	1.36447
2106.880023	2.59372	2106.880023	1.55388
2107.392023	-0.672344	2107.392023	-1.2609
2107.904023	1.01463	2107.904023	2.24663
2108.416023	-1.64329	2108.416023	0.609817
2108.928023	1.87222	2108.928023	-0.754934
2109.440023	-1.42648	2109.440023	-0.574555
2109.952023	1.15487	2109.952023	3.03158
2110.464023	-2.59466	2110.464023	-0.403802
2110.976023	0.424744	2110.976023	-0.24685
2111.488023	-2.82949	2111.488023	3.09004
2112.000023	0.494425	2112.000023	-2.32211
2112.512023	1.30006	2112.512023	-2.60823
2113.024023	-1.57611	2113.024023	1.23188
2113.536023	2.69472	2113.536023	-1.69593
2114.048024	-0.430474	2114.048024	1.19702
2114.560024	2.90116	2114.560024	-2.9396
2115.072024	0.581817	2115.072024	0.285653
2115.584024	2.556	2115.584024	-2.35025
2116.096024	-2.73397	2116.096024	-2.96233
2116.608024	0.158574	2116.608024	1.0143
2117.120024	-2.15681	2117.120024	-2.74219
2117.632024	-3.11106	2117.632024	1.36377
2118.144024	0.506323	2118.144024	-2.45617
2118.656024	2.49078	2118.656024	0.897269
2119.168024	-1.45393	2119.168024	-0.344728
2119.680024	0.520752	2119.680024	2.64183
2120.192024	-2.94253	2120.192024	0.576569
2120.704024	0.478683	2120.704024	-2.56354
2121.216024	-2.84734	2121.216024	0.387222
2121.728024	0.00611229	2121.728024	2.01687
2122.240024	-0.203874	2122.240024	-0.757707
2122.752024	-2.35764	2122.752024	2.18115
2123.264024	1.06553	2123.264024	-0.650905
2123.776024	-2.28538	2123.776024	2.43487
2124.288024	1.01775	2124.288024	-0.63009
2124.800024	0.785791	2124.800024	1.15735
2125.312024	-1.7643	2125.312024	1.70881
2125.824024	2.11072	2125.824024	-1.72595
2126.336024	2.63818	2126.336024	0.844419
2126.848024	-2.10202	2126.848024	2.64462
2127.360024	0.423447	2127.360024	0.102287
