frequency - Sound Pressure_29 (FFT - (RMS))	Amplitude - Sound Pressure_29 (FFT - (RMS))	frequency - Acceleration (FFT - (RMS))	Amplitude - Acceleration (FFT - (RMS))
1420.800016	-101.988	1420.800016	-114.185
1421.312016	-105.76	1421.312016	-109.409
1421.824016	-101.091	1421.824016	-107.045
1422.336016	-105.143	1422.336016	-109.507
1422.848016	-107.912	1422.848016	-110.721
1423.360016	-106.386	1423.360016	-123.851
1423.872016	-98.8777	1423.872016	-108.634
1424.384016	-101.665	1424.384016	-107.681
1424.896016	-111.523	1424.896016	-109.305
1425.408016	-101.888	1425.408016	-109.133
1425.920016	-95.4214	1425.920016	-113.965
1426.432016	-97.1459	1426.432016	-107.787
1426.944016	-96.2016	1426.944016	-108.882
1427.456016	-95.4569	1427.456016	-109.762
1427.968016	-91.8082	1427.968016	-103.261
1428.480016	-98.0453	1428.480016	-107.077
1428.992016	-95.1852	1428.992016	-108.185
1429.504016	-92.2396	1429.504016	-109.426
1430.016016	-97.44	1430.016016	-115.083
1430.528016	-96.7261	1430.528016	-115.603
1431.040016	-95.3036	1431.040016	-113.313
1431.552016	-104.178	1431.552016	-108.848
1432.064016	-127.296	1432.064016	-112.188
1432.576016	-98.8109	1432.576016	-109.212
1433.088016	-108.275	1433.088016	-103.393
1433.600016	-91.6739	1433.600016	-104.302
1434.112016	-91.9031	1434.112016	-110.319
1434.624016	-96.1033	1434.624016	-116.462
1435.136016	-92.7228	1435.136016	-116.391
1435.648016	-93.4184	1435.648016	-105.83
1436.160016	-99.9553	1436.160016	-104.808
1436.672016	-105.915	1436.672016	-109.957
1437.184016	-100.363	1437.184016	-111.172
1437.696016	-96.4335	1437.696016	-114.021
1438.208016	-101.725	1438.208016	-109.816
1438.720016	-105.885	1438.720016	-107.584
1439.232016	-98.6162	1439.232016	-113.542
1439.744016	-99.7658	1439.744016	-112.902
1440.256016	-114.337	1440.256016	-119.207
1440.768016	-107.581	1440.768016	-116.743
1441.280016	-97.715	1441.280016	-112.147
1441.792016	-97.4653	1441.792016	-115.067
1442.304016	-109.495	1442.304016	-108.843
1442.816016	-101.063	1442.816016	-106.172
1443.328016	-108.41	1443.328016	-109.359
1443.840016	-106.284	1443.840016	-115.156
1444.352016	-103.384	1444.352016	-112.394
1444.864016	-109.987	1444.864016	-105.942
1445.376016	-100.243	1445.376016	-105.182
1445.888016	-102.437	1445.888016	-111.578
1446.400016	-107.017	1446.400016	-110.368
1446.912016	-106.409	1446.912016	-106.86
1447.424016	-100.957	1447.424016	-105.588
1447.936016	-94.381	1447.936016	-113.728
1448.448016	-94.8443	1448.448016	-111.618
1448.960016	-93.6953	1448.960016	-108.956
1449.472016	-92.8166	1449.472016	-108.951
1449.984016	-100.858	1449.984016	-120.752
1450.496016	-98.2761	1450.496016	-129.615
1451.008016	-95.8112	1451.008016	-121.9
1451.520016	-98.3632	1451.520016	-111.858
1452.032016	-95.9035	1452.032016	-108.623
1452.544016	-94.1214	1452.544016	-104.537
1453.056016	-95.7263	1453.056016	-104.295
1453.568016	-94.028	1453.568016	-105.72
1454.080016	-93.6622	1454.080016	-109.775
1454.592016	-98.5068	1454.592016	-106.206
1455.104016	-95.5335	1455.104016	-108.768
1455.616016	-100.679	1455.616016	-108.156
1456.128016	-98.1868	1456.128016	-109.579
1456.640016	-100.431	1456.640016	-104.466
1457.152016	-93.5706	1457.152016	-106.492
1457.664016	-96.7991	1457.664016	-114.473
1458.176016	-102.46	1458.176016	-110.693
1458.688016	-97.3733	1458.688016	-109.435
1459.200016	-101.359	1459.200016	-101.414
1459.712016	-102.848	1459.712016	-107.995
1460.224016	-96.7499	1460.224016	-113.259
1460.736016	-97.7764	1460.736016	-109.254
1461.248016	-103.328	1461.248016	-106.612
1461.760016	-97.159	1461.760016	-107.155
1462.272016	-106.549	1462.272016	-109.999
1462.784016	-107.733	1462.784016	-104.542
1463.296016	-101.884	1463.296016	-121.659
1463.808016	-106.658	1463.808016	-102.302
1464.320016	-93.8068	1464.320016	-102.198
1464.832016	-92.3192	1464.832016	-116.36
1465.344016	-92.6231	1465.344016	-105.73
1465.856016	-95.4018	1465.856016	-102.803
1466.368016	-92.2221	1466.368016	-98.6265
1466.880016	-87.3057	1466.880016	-98.549
1467.392016	-89.7336	1467.392016	-105.836
1467.904016	-97.7886	1467.904016	-105.063
1468.416016	-91.2634	1468.416016	-107.577
1468.928016	-89.3481	1468.928016	-101.61
1469.440016	-93.4019	1469.440016	-107.304
1469.952016	-95.5604	1469.952016	-113.985
1470.464016	-98.1667	1470.464016	-111.243
1470.976016	-110.144	1470.976016	-107.109
1471.488016	-108.919	1471.488016	-100.135
1472.000016	-95.8384	1472.000016	-99.5136
1472.512016	-93.0793	1472.512016	-104.198
1473.024016	-99.0396	1473.024016	-104.388
1473.536016	-93.4223	1473.536016	-96.1993
1474.048016	-96.1096	1474.048016	-112.051
1474.560016	-96.4723	1474.560016	-97.019
1475.072016	-92.44	1475.072016	-101.17
1475.584016	-91.6243	1475.584016	-94.4387
1476.096016	-90.9138	1476.096016	-88.444
1476.608016	-90.8357	1476.608016	-93.5454
1477.120016	-83.9189	1477.120016	-98.6394
1477.632016	-82.7145	1477.632016	-101.128
1478.144016	-88.906	1478.144016	-98.1051
1478.656016	-94.592	1478.656016	-96.0389
1479.168016	-111.191	1479.168016	-101.351
1479.680016	-92.0558	1479.680016	-92.7894
1480.192016	-93.3459	1480.192016	-96.986
1480.704016	-94.4321	1480.704016	-101.229
1481.216016	-92.3404	1481.216016	-92.4693
1481.728016	-96.8879	1481.728016	-88.3749
1482.240016	-87.4944	1482.240016	-86.0345
1482.752016	-84.5647	1482.752016	-82.6721
1483.264016	-90.454	1483.264016	-91.5253
1483.776016	-94.998	1483.776016	-105.697
1484.288017	-97.6882	1484.288017	-104.136
1484.800017	-99.9595	1484.800017	-100.08
1485.312017	-87.8209	1485.312017	-79.0758
1485.824017	-82.9797	1485.824017	-70.2736
1486.336017	-86.4866	1486.336017	-70.3148
1486.848017	-92.9424	1486.848017	-78.4424
1487.360017	-85.0478	1487.360017	-90.297
1487.872017	-81.4322	1487.872017	-94.9784
1488.384017	-80.2663	1488.384017	-89.878
1488.896017	-80.7474	1488.896017	-87.5955
1489.408017	-83.6351	1489.408017	-86.8575
1489.920017	-81.1317	1489.920017	-88.4678
1490.432017	-81.0578	1490.432017	-90.8291
1490.944017	-86.1547	1490.944017	-93.1906
1491.456017	-90.6899	1491.456017	-97.7157
1491.968017	-87.0955	1491.968017	-98.3616
1492.480017	-88.8444	1492.480017	-95.836
1492.992017	-90.283	1492.992017	-107.412
1493.504017	-93.0195	1493.504017	-111.214
1494.016017	-94.2629	1494.016017	-99.0228
1494.528017	-98.271	1494.528017	-92.6432
1495.040017	-92.1925	1495.040017	-87.179
1495.552017	-88.0313	1495.552017	-88.0983
1496.064017	-95.8856	1496.064017	-92.3948
1496.576017	-82.7346	1496.576017	-95.0575
1497.088017	-84.9222	1497.088017	-91.5811
1497.600017	-78.2811	1497.600017	-85.7968
1498.112017	-79.1361	1498.112017	-93.1141
1498.624017	-64.5626	1498.624017	-73.1966
1499.136017	-52.7067	1499.136017	-60.4958
1499.648017	-33.2702	1499.648017	-42.4693
1500.160017	-30.9622	1500.160017	-39.7565
1500.672017	-41.4264	1500.672017	-49.3382
1501.184017	-60.6337	1501.184017	-68.8782
1501.696017	-70.0318	1501.696017	-76.5677
1502.208017	-74.6153	1502.208017	-83.6331
1502.720017	-83.7397	1502.720017	-83.1772
1503.232017	-95.158	1503.232017	-93.1258
1503.744017	-82.4125	1503.744017	-92.7658
1504.256017	-88.2175	1504.256017	-107.113
1504.768017	-94.483	1504.768017	-99.3617
1505.280017	-93.0135	1505.280017	-91.6989
1505.792017	-87.2993	1505.792017	-96.7243
1506.304017	-89.7615	1506.304017	-97.7286
1506.816017	-93.1578	1506.816017	-103.072
1507.328017	-93.1847	1507.328017	-97.3891
1507.840017	-129.362	1507.840017	-99.1822
1508.352017	-86.8787	1508.352017	-98.1326
1508.864017	-84.85	1508.864017	-92.3661
1509.376017	-85.2277	1509.376017	-91.9789
1509.888017	-82.0296	1509.888017	-92.2047
1510.400017	-86.5141	1510.400017	-89.9366
1510.912017	-84.8746	1510.912017	-86.3127
1511.424017	-70.8105	1511.424017	-85.1128
1511.936017	-70.2729	1511.936017	-91.9098
1512.448017	-81.0545	1512.448017	-98.116
1512.960017	-77.6527	1512.960017	-78.8082
1513.472017	-74.5357	1513.472017	-69.2157
1513.984017	-77.6262	1513.984017	-67.1236
1514.496017	-84.1694	1514.496017	-72.8441
1515.008017	-88.7534	1515.008017	-89.0381
1515.520017	-99.4151	1515.520017	-100.175
1516.032017	-91.1596	1516.032017	-101.306
1516.544017	-88.7432	1516.544017	-101.411
1517.056017	-86.5571	1517.056017	-90.6687
1517.568017	-84.793	1517.568017	-89.7525
1518.080017	-85.2824	1518.080017	-93.5547
1518.592017	-84.0152	1518.592017	-96.1759
1519.104017	-85.3295	1519.104017	-110.72
1519.616017	-86.3383	1519.616017	-99.9466
1520.128017	-89.3372	1520.128017	-94.7379
1520.640017	-81.4179	1520.640017	-95.2548
1521.152017	-83.5125	1521.152017	-98.8138
1521.664017	-89.806	1521.664017	-99.824
1522.176017	-90.2419	1522.176017	-96.2391
1522.688017	-88.0999	1522.688017	-93.9088
1523.200017	-84.509	1523.200017	-92.7607
1523.712017	-82.3313	1523.712017	-89.6118
1524.224017	-96.3243	1524.224017	-91.9544
1524.736017	-82.3689	1524.736017	-99.7336
1525.248017	-85.2521	1525.248017	-100.247
1525.760017	-89.8613	1525.760017	-112.619
1526.272017	-86.9801	1526.272017	-102.778
1526.784017	-86.2358	1526.784017	-97.5979
1527.296017	-86.8132	1527.296017	-103.011
1527.808017	-91.7452	1527.808017	-108.998
1528.320017	-91.5983	1528.320017	-109.452
1528.832017	-85.5526	1528.832017	-114.716
1529.344017	-89.6422	1529.344017	-104.314
1529.856017	-89.7244	1529.856017	-110.01
1530.368017	-87.9993	1530.368017	-104.637
1530.880017	-87.5031	1530.880017	-101.332
1531.392017	-88.3028	1531.392017	-99.1277
1531.904017	-88.7512	1531.904017	-98.4762
1532.416017	-84.4784	1532.416017	-99.8285
1532.928017	-89.6017	1532.928017	-104.9
1533.440017	-96.8949	1533.440017	-104.331
1533.952017	-92.4057	1533.952017	-102.454
1534.464017	-85.6802	1534.464017	-99.1922
1534.976017	-87.3147	1534.976017	-100.406
1535.488017	-92.1408	1535.488017	-110.993
1536.000017	-86.6755	1536.000017	-101.59
1536.512017	-89.5971	1536.512017	-103.103
1537.024017	-97.6042	1537.024017	-109.142
1537.536017	-85.9201	1537.536017	-102.315
1538.048017	-86.9689	1538.048017	-105.187
1538.560017	-92.2837	1538.560017	-108.54
1539.072017	-93.9027	1539.072017	-102.43
1539.584017	-95.5732	1539.584017	-112.429
1540.096017	-88.5967	1540.096017	-102.939
1540.608017	-90.0764	1540.608017	-104.773
1541.120017	-99.0407	1541.120017	-113.722
1541.632017	-89.7864	1541.632017	-108.232
1542.144017	-100.429	1542.144017	-105.068
1542.656017	-87.6023	1542.656017	-99.9029
1543.168017	-89.4063	1543.168017	-103.185
1543.680017	-96.6618	1543.680017	-110.185
1544.192017	-98.6969	1544.192017	-113.845
1544.704017	-102.33	1544.704017	-103.828
1545.216017	-95.6349	1545.216017	-101.698
1545.728017	-93.0131	1545.728017	-104.28
1546.240017	-94.3565	1546.240017	-104.864
1546.752017	-94.855	1546.752017	-104.558
1547.264017	-99.3452	1547.264017	-101.873
1547.776017	-89.3766	1547.776017	-100.058
1548.288017	-91.0958	1548.288017	-105.561
1548.800017	-92.8161	1548.800017	-100.322
1549.312017	-89.8161	1549.312017	-102.512
1549.824017	-90.1181	1549.824017	-105.083
1550.336017	-93.2069	1550.336017	-102.151
1550.848017	-96.1031	1550.848017	-104.206
1551.360017	-95.4659	1551.360017	-107.842
1551.872017	-99.0216	1551.872017	-105.695
1552.384017	-102.384	1552.384017	-107.44
1552.896017	-97.2903	1552.896017	-110.167
1553.408017	-93.2848	1553.408017	-108.938
1553.920017	-91.8624	1553.920017	-103.182
1554.432017	-94.1604	1554.432017	-105.622
1554.944017	-98.6339	1554.944017	-109.129
1555.456017	-93.0463	1555.456017	-121.581
1555.968017	-95.5548	1555.968017	-107.917
1556.480017	-99.7278	1556.480017	-107.305
1556.992017	-96.2062	1556.992017	-113.369
1557.504017	-94.1072	1557.504017	-114.472
1558.016017	-107.756	1558.016017	-106.739
1558.528017	-97.9956	1558.528017	-105.425
1559.040017	-89.5314	1559.040017	-100.632
1559.552017	-88.3832	1559.552017	-105.034
1560.064017	-94.9231	1560.064017	-116.546
1560.576017	-104.028	1560.576017	-113.668
1561.088017	-102.168	1561.088017	-114.304
1561.600017	-93.0504	1561.600017	-113.697
1562.112017	-93.7047	1562.112017	-104.586
1562.624017	-103.55	1562.624017	-105.661
1563.136017	-97.5564	1563.136017	-107.049
1563.648017	-91.7229	1563.648017	-107.331
1564.160017	-97.2397	1564.160017	-111.329
1564.672017	-97.9501	1564.672017	-109.49
1565.184017	-89.9998	1565.184017	-107.366
1565.696017	-94.0609	1565.696017	-102.243
1566.208017	-96.1407	1566.208017	-100.814
1566.720017	-96.8786	1566.720017	-105.534
1567.232017	-100.528	1567.232017	-112.808
1567.744017	-91.7285	1567.744017	-106.863
1568.256017	-88.3071	1568.256017	-112.493
1568.768017	-87.8922	1568.768017	-106.08
1569.280017	-99.4661	1569.280017	-108.17
1569.792017	-96.8249	1569.792017	-106.854
1570.304017	-95.2774	1570.304017	-109.394
1570.816017	-92.4531	1570.816017	-109.382
1571.328017	-92.5009	1571.328017	-110.071
1571.840017	-88.6226	1571.840017	-114.404
1572.352017	-89.5963	1572.352017	-103.695
1572.864017	-110.93	1572.864017	-103.076
1573.376017	-92.4485	1573.376017	-106.112
1573.888017	-92.6076	1573.888017	-107.827
1574.400018	-89.6291	1574.400018	-107.842
1574.912018	-87.7452	1574.912018	-109.563
1575.424018	-101.995	1575.424018	-108.858
1575.936018	-92.0099	1575.936018	-109.961
1576.448018	-91.8504	1576.448018	-107.213
1576.960018	-96.4638	1576.960018	-104.76
1577.472018	-95.4888	1577.472018	-99.398
1577.984018	-96.439	1577.984018	-102.177
1578.496018	-98.0374	1578.496018	-109.198
1579.008018	-91.2635	1579.008018	-102.491
1579.520018	-95.9169	1579.520018	-99.7606
1580.032018	-97.6189	1580.032018	-100.49
1580.544018	-94.4443	1580.544018	-104.916
1581.056018	-98.5857	1581.056018	-113.571
1581.568018	-89.5955	1581.568018	-109.891
1582.080018	-90.1808	1582.080018	-104.146
1582.592018	-99.4395	1582.592018	-110.79
1583.104018	-100.778	1583.104018	-108.702
1583.616018	-105.566	1583.616018	-101.454
1584.128018	-98.5901	1584.128018	-101.707
1584.640018	-97.3408	1584.640018	-100.576
1585.152018	-100.213	1585.152018	-102.443
1585.664018	-96.8154	1585.664018	-109.394
1586.176018	-90.7174	1586.176018	-103.116
1586.688018	-86.4772	1586.688018	-97.3058
1587.200018	-89.6954	1587.200018	-97.8604
1587.712018	-90.3282	1587.712018	-97.8859
1588.224018	-91.5919	1588.224018	-100.773
1588.736018	-81.5612	1588.736018	-97.5038
1589.248018	-75.8983	1589.248018	-110.653
1589.760018	-59.8665	1589.760018	-95.0411
1590.272018	-50.6053	1590.272018	-91.693
1590.784018	-53.6164	1590.784018	-101.774
1591.296018	-71.2211	1591.296018	-91.6522
1591.808018	-80.5578	1591.808018	-88.6586
1592.320018	-80.5225	1592.320018	-97.5516
1592.832018	-85.3167	1592.832018	-97.3697
1593.344018	-87.2917	1593.344018	-92.1473
1593.856018	-87.5415	1593.856018	-98.5481
1594.368018	-89.3641	1594.368018	-98.9623
1594.880018	-98.6721	1594.880018	-103.565
1595.392018	-108.215	1595.392018	-103.206
1595.904018	-97.4424	1595.904018	-97.5604
1596.416018	-89.7506	1596.416018	-104.347
1596.928018	-92.8564	1596.928018	-102.257
1597.440018	-101.674	1597.440018	-103.286
1597.952018	-94.712	1597.952018	-103.779
1598.464018	-99.4393	1598.464018	-111.289
1598.976018	-95.9081	1598.976018	-108.024
1599.488018	-96.4322	1599.488018	-107.744
1600.000018	-95.3856	1600.000018	-105.775
1600.512018	-92.2907	1600.512018	-106.275
1601.024018	-105.631	1601.024018	-123.953
1601.536018	-93.2868	1601.536018	-118.36
1602.048018	-94.6561	1602.048018	-108.056
1602.560018	-94.6268	1602.560018	-113.668
1603.072018	-103.193	1603.072018	-111.854
1603.584018	-96.8321	1603.584018	-111.151
1604.096018	-89.8733	1604.096018	-111.937
1604.608018	-89.5147	1604.608018	-115.603
1605.120018	-90.3254	1605.120018	-117.264
1605.632018	-89.8778	1605.632018	-107.223
1606.144018	-96.2437	1606.144018	-108.015
1606.656018	-97.8208	1606.656018	-125.305
1607.168018	-91.6906	1607.168018	-117.138
1607.680018	-91.6089	1607.680018	-108.072
1608.192018	-97.4184	1608.192018	-111.663
1608.704018	-98.5053	1608.704018	-108.544
1609.216018	-96.8585	1609.216018	-118.883
1609.728018	-104.8	1609.728018	-103.801
1610.240018	-96.2245	1610.240018	-107.108
1610.752018	-110.141	1610.752018	-111.89
1611.264018	-97.4778	1611.264018	-115.357
1611.776018	-97.1185	1611.776018	-109.148
1612.288018	-98.9294	1612.288018	-110.499
1612.800018	-106.992	1612.800018	-107.006
1613.312018	-106.594	1613.312018	-112.736
1613.824018	-101.571	1613.824018	-109.577
1614.336018	-98.178	1614.336018	-111.506
1614.848018	-106.303	1614.848018	-111.304
1615.360018	-103.79	1615.360018	-119.926
1615.872018	-104.3	1615.872018	-108.448
1616.384018	-97.3866	1616.384018	-114.663
1616.896018	-96.8821	1616.896018	-114.424
1617.408018	-94.567	1617.408018	-115.57
1617.920018	-98.7599	1617.920018	-108.259
1618.432018	-98.4178	1618.432018	-128.061
1618.944018	-91.1111	1618.944018	-117.765
1619.456018	-90.5366	1619.456018	-107.963
1619.968018	-101.86	1619.968018	-109.87
1620.480018	-102.76	1620.480018	-107.877
1620.992018	-103.238	1620.992018	-119.106
1621.504018	-99.2703	1621.504018	-116.995
1622.016018	-92.0201	1622.016018	-116.519
1622.528018	-97.9231	1622.528018	-116.116
1623.040018	-96.5721	1623.040018	-115.306
1623.552018	-103.677	1623.552018	-106.569
1624.064018	-97.0285	1624.064018	-109.022
1624.576018	-98.9248	1624.576018	-108.878
1625.088018	-93.9153	1625.088018	-112.034
1625.600018	-91.9962	1625.600018	-114.982
1626.112018	-94.014	1626.112018	-118.169
1626.624018	-94.5002	1626.624018	-113.255
1627.136018	-88.6837	1627.136018	-116.035
1627.648018	-88.6577	1627.648018	-119.843
1628.160018	-88.5585	1628.160018	-118.897
1628.672018	-90.0655	1628.672018	-112.972
1629.184018	-95.4284	1629.184018	-110.492
1629.696018	-100.577	1629.696018	-107.817
1630.208018	-99.9356	1630.208018	-109.932
1630.720018	-94.647	1630.720018	-112.722
1631.232018	-90.7925	1631.232018	-118.309
1631.744018	-94.5482	1631.744018	-118.642
1632.256018	-106.743	1632.256018	-112.523
1632.768018	-104.715	1632.768018	-111.184
1633.280018	-100.547	1633.280018	-113.834
1633.792018	-101.861	1633.792018	-124.441
1634.304018	-102.799	1634.304018	-116.644
1634.816018	-98.9298	1634.816018	-120.176
1635.328018	-107.175	1635.328018	-120.663
1635.840018	-92.5426	1635.840018	-113.383
1636.352018	-89.6613	1636.352018	-122.151
1636.864018	-93.3603	1636.864018	-120.155
1637.376018	-94.0128	1637.376018	-111.475
1637.888018	-93.552	1637.888018	-114.545
1638.400018	-92.1726	1638.400018	-112.407
1638.912018	-95.4744	1638.912018	-109.399
1639.424018	-95.3166	1639.424018	-104.869
1639.936018	-95.0439	1639.936018	-107.743
1640.448018	-102.328	1640.448018	-125.796
1640.960018	-98.4556	1640.960018	-113.55
1641.472018	-96.2164	1641.472018	-132.045
1641.984018	-100.79	1641.984018	-120.953
1642.496018	-95.3582	1642.496018	-117.999
1643.008018	-92.7351	1643.008018	-119.86
1643.520018	-94.7632	1643.520018	-129.72
1644.032018	-101.065	1644.032018	-134.552
1644.544018	-100.237	1644.544018	-114.742
1645.056018	-93.7892	1645.056018	-110.915
1645.568018	-93.011	1645.568018	-108.154
1646.080018	-101.179	1646.080018	-107.783
1646.592018	-96.5094	1646.592018	-109.417
1647.104018	-98.7032	1647.104018	-114.898
1647.616018	-115.769	1647.616018	-110.851
1648.128018	-100.459	1648.128018	-113.405
1648.640018	-97.5678	1648.640018	-138.278
1649.152018	-97.9143	1649.152018	-129.565
1649.664018	-102.043	1649.664018	-117.895
1650.176018	-101.705	1650.176018	-118.239
1650.688018	-102.648	1650.688018	-115.733
1651.200018	-107.002	1651.200018	-111.955
1651.712018	-102.463	1651.712018	-111.01
1652.224018	-103.669	1652.224018	-114.222
1652.736018	-95.0291	1652.736018	-113.507
1653.248018	-93.769	1653.248018	-116.166
1653.760018	-96.5802	1653.760018	-109.134
1654.272018	-97.5247	1654.272018	-109.196
1654.784018	-95.8754	1654.784018	-112.275
1655.296018	-94.1044	1655.296018	-119.681
1655.808018	-92.8192	1655.808018	-136.34
1656.320018	-97.5502	1656.320018	-110.522
1656.832018	-101.823	1656.832018	-117.128
1657.344018	-94.3039	1657.344018	-122.616
1657.856018	-95.0832	1657.856018	-115.884
1658.368018	-95.9026	1658.368018	-111.652
1658.880018	-100.247	1658.880018	-113.893
1659.392018	-96.0105	1659.392018	-110.152
1659.904018	-105.701	1659.904018	-107.197
1660.416018	-101.906	1660.416018	-110.655
1660.928018	-96.161	1660.928018	-111.131
1661.440018	-96.5311	1661.440018	-107.671
1661.952018	-100.391	1661.952018	-104.857
1662.464018	-101.939	1662.464018	-108.895
1662.976018	-102.241	1662.976018	-108.756
1663.488018	-97.2634	1663.488018	-111.359
1664.000018	-94.8152	1664.000018	-118.603
1664.512019	-99.7425	1664.512019	-116.051
1665.024019	-106.683	1665.024019	-110.327
1665.536019	-114.029	1665.536019	-106.68
1666.048019	-94.1713	1666.048019	-106.902
1666.560019	-94.3468	1666.560019	-112.938
1667.072019	-107.34	1667.072019	-113.182
1667.584019	-102.344	1667.584019	-111.325
1668.096019	-99.0128	1668.096019	-122.644
1668.608019	-97.982	1668.608019	-109.165
1669.120019	-96.0555	1669.120019	-113.452
1669.632019	-98.2056	1669.632019	-111.848
1670.144019	-97.6477	1670.144019	-107.061
1670.656019	-107.222	1670.656019	-111.716
1671.168019	-93.286	1671.168019	-127.782
1671.680019	-91.6895	1671.680019	-113.085
1672.192019	-100.861	1672.192019	-107.245
1672.704019	-96.2378	1672.704019	-104.72
1673.216019	-95.275	1673.216019	-108.44
1673.728019	-99.5398	1673.728019	-104.902
1674.240019	-96.153	1674.240019	-109.483
1674.752019	-96.3778	1674.752019	-112.734
1675.264019	-97.5165	1675.264019	-113.373
1675.776019	-106.049	1675.776019	-100.523
1676.288019	-95.6088	1676.288019	-100.564
1676.800019	-97.8734	1676.800019	-99.9886
1677.312019	-103.128	1677.312019	-109.09
1677.824019	-105.267	1677.824019	-136.592
1678.336019	-101.434	1678.336019	-134.334
1678.848019	-97.4135	1678.848019	-104.811
1679.360019	-104.99	1679.360019	-111.224
1679.872019	-103.61	1679.872019	-104.836
1680.384019	-98.6846	1680.384019	-107.446
1680.896019	-95.5968	1680.896019	-101.716
1681.408019	-95.7006	1681.408019	-103.709
1681.920019	-99.3728	1681.920019	-103.949
1682.432019	-101.365	1682.432019	-107.051
1682.944019	-108.681	1682.944019	-109.741
1683.456019	-106.198	1683.456019	-105.452
1683.968019	-107.798	1683.968019	-116.951
1684.480019	-105.997	1684.480019	-114.03
1684.992019	-105.336	1684.992019	-103.905
1685.504019	-99.8064	1685.504019	-107.791
1686.016019	-97.5503	1686.016019	-102.689
1686.528019	-96.3839	1686.528019	-112.305
1687.040019	-95.0871	1687.040019	-103.822
1687.552019	-97.537	1687.552019	-103.28
1688.064019	-99.4768	1688.064019	-108.602
1688.576019	-100.585	1688.576019	-100.235
1689.088019	-91.9837	1689.088019	-100.29
1689.600019	-91.9787	1689.600019	-100.89
1690.112019	-99.5924	1690.112019	-104.268
1690.624019	-102.337	1690.624019	-104.345
1691.136019	-96.636	1691.136019	-102.504
1691.648019	-95.2092	1691.648019	-107.51
1692.160019	-100.982	1692.160019	-118.77
1692.672019	-96.248	1692.672019	-104.098
1693.184019	-95.3219	1693.184019	-100.209
1693.696019	-99.655	1693.696019	-103.231
1694.208019	-108.439	1694.208019	-103.107
1694.720019	-96.6212	1694.720019	-104.472
1695.232019	-97.9417	1695.232019	-105.721
1695.744019	-106.202	1695.744019	-116.865
1696.256019	-102.382	1696.256019	-109.129
1696.768019	-92.4022	1696.768019	-110.745
1697.280019	-94.0728	1697.280019	-114.171
1697.792019	-93.2706	1697.792019	-101.699
1698.304019	-93.3663	1698.304019	-94.2073
1698.816019	-97.6878	1698.816019	-87.2951
1699.328019	-94.4303	1699.328019	-90.8855
1699.840019	-99.2973	1699.840019	-94.8877
1700.352019	-104.9	1700.352019	-98.9311
1700.864019	-100.115	1700.864019	-106.504
1701.376019	-96.895	1701.376019	-106.915
1701.888019	-99.464	1701.888019	-103.859
1702.400019	-99.0217	1702.400019	-105.412
1702.912019	-98.4754	1702.912019	-100.934
1703.424019	-96.6922	1703.424019	-113.213
1703.936019	-101.81	1703.936019	-105.019
1704.448019	-96.4087	1704.448019	-102.268
1704.960019	-100.393	1704.960019	-97.6649
1705.472019	-101.202	1705.472019	-102.848
1705.984019	-105.152	1705.984019	-106.121
1706.496019	-99.8219	1706.496019	-104.103
1707.008019	-105.298	1707.008019	-112.13
1707.520019	-100.76	1707.520019	-106.719
1708.032019	-104.392	1708.032019	-100.755
1708.544019	-100.452	1708.544019	-103.308
1709.056019	-96.8965	1709.056019	-104.878
1709.568019	-104.699	1709.568019	-101.832
1710.080019	-94.184	1710.080019	-97.4909
1710.592019	-90.0909	1710.592019	-100.773
1711.104019	-91.3118	1711.104019	-103.257
1711.616019	-95.4305	1711.616019	-110.935
1712.128019	-102.589	1712.128019	-103.002
1712.640019	-96.7982	1712.640019	-100.373
1713.152019	-96.244	1713.152019	-111.388
1713.664019	-100.325	1713.664019	-110.945
1714.176019	-92.0411	1714.176019	-122.889
1714.688019	-90.8813	1714.688019	-117.597
1715.200019	-95.7677	1715.200019	-123.834
1715.712019	-94.5096	1715.712019	-103.233
1716.224019	-97.1155	1716.224019	-103.638
1716.736019	-97.175	1716.736019	-106.248
1717.248019	-97.0062	1717.248019	-113.586
1717.760019	-98.4929	1717.760019	-116.352
1718.272019	-103.344	1718.272019	-108.098
1718.784019	-93.4795	1718.784019	-108.855
1719.296019	-96.2019	1719.296019	-107.569
1719.808019	-102.571	1719.808019	-107.082
1720.320019	-94.1846	1720.320019	-102.667
1720.832019	-90.9296	1720.832019	-107.031
1721.344019	-99.3476	1721.344019	-110.81
1721.856019	-101.367	1721.856019	-105.931
1722.368019	-103.808	1722.368019	-112.362
1722.880019	-95.4874	1722.880019	-102.578
1723.392019	-98.7224	1723.392019	-101.797
1723.904019	-109.09	1723.904019	-102.918
1724.416019	-94.2279	1724.416019	-112.891
1724.928019	-94.9741	1724.928019	-104.92
1725.440019	-122.924	1725.440019	-109.409
1725.952019	-99.4624	1725.952019	-107.72
1726.464019	-96.0968	1726.464019	-106.587
1726.976019	-93.9826	1726.976019	-103.707
1727.488019	-98.2392	1727.488019	-107.682
1728.000019	-109.837	1728.000019	-106.471
1728.512019	-98.8049	1728.512019	-103.324
1729.024019	-100.103	1729.024019	-99.8745
1729.536019	-96.2144	1729.536019	-104.17
1730.048019	-104.237	1730.048019	-111.31
1730.560019	-100.81	1730.560019	-110.723
1731.072019	-99.0429	1731.072019	-112.868
1731.584019	-99.1786	1731.584019	-107.702
